sim_haploidn,tips,sim
17,FGA104,734
12,FGA489,734
18,FGA174,734
16,FurbGB,734
18,CGA312,734
12,CGA642,734
11,CGA763,734
12,C601,734
12,CGA236,734
11,Calboe,734
12,C3125,734
18,CGA429,734
18,C985,734
17,CGA310,734
11,CGA382,734
13,CGA494,734
18,C12265,734
18,C404,734
18,Cl11778,734
11,CGA594,734
18,C3134,734
11,CGA311,734
18,CGA45,734
17,C3043,734
12,CGA368,734
10,CGA364,734
17,C2208,734
14,CGA453,734
18,CGA501,734
15,C3121,734
12,Calparcri,734
12,Triowe,734
18,Trijoh,734
16,Trimel,734
12,Trihoe,734
18,Tribit,734
10,Trijac,734
12,Tricri,734
18,Triwie,734
12,Triqua,734
18,Kinboe,734
18,Kinfis,734
18,Kinxen,734
11,Chaafr,734
12,Chacha,734
18,Chacaly,734
18,Chazey,734
14,Chadil,734
18,Chasen,734
18,Chanam,734
11,Braset,734
12,Bramel,734
17,Bratha,734
17,Bradra,734
14,Bratra,734
17,Bragut,734
17,Braven,734
17,Brapum,734
18,Bradam,734
18,B3088,735
17,BGA709,735
18,BGA309,735
18,B11696,735
18,B11609,735
12,B985,735
12,B199,735
12,B11604,735
17,BGA89,735
18,BGAA2,735
11,BGA584,735
12,BGA304,735
15,BGAB1,735
11,PGA445,735
18,Rhaspe,735
14,Rhamar,735
14,Rhatem,735
18,FGA379,735
18,F3016,735
17,F1476,735
18,Furcep,735
18,Furpol,735
18,F2241,735
11,Furang,735
18,FGA490,735
18,FGA456,735
16,FGA516,735
18,F12278,735
15,Furant,735
17,FGA331,735
18,FGA465,735
12,FGA99,735
19,FGA15,735
18,FGA581,735
18,FGA104,735
18,FGA489,735
12,FGA174,735
19,FurbGB,735
13,CGA312,735
18,CGA642,735
18,CGA763,735
11,C601,735
12,CGA236,735
18,Calboe,735
18,C3125,735
11,CGA429,735
12,C985,735
12,CGA310,735
18,CGA382,735
12,CGA494,735
12,C12265,735
17,C404,735
11,Cl11778,735
15,CGA594,735
18,C3134,735
11,CGA311,735
11,CGA45,735
16,C3043,735
18,CGA368,735
11,CGA364,735
10,C2208,735
14,CGA453,735
12,CGA501,735
12,C3121,735
18,Calparcri,735
17,Triowe,735
12,Trijoh,735
17,Trimel,735
17,Trihoe,735
15,Tribit,735
18,Trijac,735
10,Tricri,735
17,Triwie,735
14,Triqua,735
18,Kinboe,735
18,Kinfis,735
17,Kinxen,735
18,Chaafr,735
18,Chacha,735
18,Chacaly,735
17,Chazey,735
12,Chadil,735
17,Chasen,735
17,Chanam,735
16,Braset,735
12,Bramel,735
11,Bratha,735
17,Bradra,735
18,Bratra,735
14,Bragut,735
14,Braven,735
12,Brapum,735
18,Bradam,735
19,B3088,736
18,BGA709,736
14,BGA309,736
15,B11696,736
12,B11609,736
16,B985,736
12,B199,736
18,B11604,736
11,BGA89,736
11,BGAA2,736
14,BGA584,736
18,BGA304,736
12,BGAB1,736
12,PGA445,736
17,Rhaspe,736
11,Rhamar,736
19,Rhatem,736
14,FGA379,736
17,F3016,736
12,F1476,736
18,Furcep,736
18,Furpol,736
18,F2241,736
10,Furang,736
17,FGA490,736
18,FGA456,736
17,FGA516,736
18,F12278,736
18,Furant,736
12,FGA331,736
18,FGA465,736
18,FGA99,736
12,FGA15,736
18,FGA581,736
12,FGA104,736
18,FGA489,736
14,FGA174,736
13,FurbGB,736
12,CGA312,736
15,CGA642,736
16,CGA763,736
11,C601,736
17,CGA236,736
12,Calboe,736
14,C3125,736
10,CGA429,736
11,C985,736
15,CGA310,736
18,CGA382,736
12,CGA494,736
12,C12265,736
17,C404,736
18,Cl11778,736
11,CGA594,736
18,C3134,736
18,CGA311,736
18,CGA45,736
17,C3043,736
11,CGA368,736
18,CGA364,736
18,C2208,736
18,CGA453,736
17,CGA501,736
12,C3121,736
18,Calparcri,736
11,Triowe,736
18,Trijoh,736
17,Trimel,736
18,Trihoe,736
14,Tribit,736
18,Trijac,736
18,Tricri,736
17,Triwie,736
17,Triqua,736
18,Kinboe,736
12,Kinfis,736
18,Kinxen,736
17,Chaafr,736
12,Chacha,736
16,Chacaly,736
18,Chazey,736
18,Chadil,736
18,Chasen,736
12,Chanam,736
17,Braset,736
11,Bramel,736
18,Bratha,736
11,Bradra,736
12,Bratra,736
18,Bragut,736
15,Braven,736
18,Brapum,736
17,Bradam,736
18,B3088,737
12,BGA709,737
13,BGA309,737
18,B11696,737
12,B11609,737
14,B985,737
12,B199,737
12,B11604,737
18,BGA89,737
18,BGAA2,737
17,BGA584,737
16,BGA304,737
12,BGAB1,737
18,PGA445,737
17,Rhaspe,737
18,Rhamar,737
10,Rhatem,737
14,FGA379,737
17,F3016,737
18,F1476,737
11,Furcep,737
11,Furpol,737
11,F2241,737
18,Furang,737
17,FGA490,737
18,FGA456,737
19,FGA516,737
17,F12278,737
17,Furant,737
18,FGA331,737
12,FGA465,737
16,FGA99,737
18,FGA15,737
18,FGA581,737
12,FGA104,737
12,FGA489,737
17,FGA174,737
17,FurbGB,737
18,CGA312,737
11,CGA642,737
10,CGA763,737
11,C601,737
18,CGA236,737
18,Calboe,737
18,C3125,737
12,CGA429,737
11,C985,737
18,CGA310,737
12,CGA382,737
12,CGA494,737
18,C12265,737
18,C404,737
12,Cl11778,737
14,CGA594,737
15,C3134,737
18,CGA311,737
15,CGA45,737
18,C3043,737
14,CGA368,737
18,CGA364,737
14,C2208,737
17,CGA453,737
18,CGA501,737
15,C3121,737
18,Calparcri,737
17,Triowe,737
11,Trijoh,737
17,Trimel,737
12,Trihoe,737
17,Tribit,737
17,Trijac,737
12,Tricri,737
18,Triwie,737
18,Triqua,737
18,Kinboe,737
18,Kinfis,737
14,Kinxen,737
18,Chaafr,737
18,Chacha,737
19,Chacaly,737
18,Chazey,737
11,Chadil,737
18,Chasen,737
12,Chanam,737
12,Braset,737
12,Bramel,737
11,Bratha,737
18,Bradra,737
17,Bratra,737
18,Bragut,737
15,Braven,737
16,Brapum,737
11,Bradam,737
18,B3088,738
18,BGA709,738
12,BGA309,738
17,B11696,738
12,B11609,738
16,B985,738
12,B199,738
15,B11604,738
18,BGA89,738
18,BGAA2,738
18,BGA584,738
18,BGA304,738
17,BGAB1,738
17,PGA445,738
10,Rhaspe,738
17,Rhamar,738
18,Rhatem,738
18,FGA379,738
16,F3016,738
18,F1476,738
18,Furcep,738
17,Furpol,738
17,F2241,738
18,Furang,738
17,FGA490,738
14,FGA456,738
17,FGA516,738
18,F12278,738
18,Furant,738
18,FGA331,738
11,FGA465,738
10,FGA99,738
18,FGA15,738
18,FGA581,738
11,FGA104,738
12,FGA489,738
12,FGA174,738
12,FurbGB,738
18,CGA312,738
14,CGA642,738
19,CGA763,738
17,C601,738
12,CGA236,738
15,Calboe,738
18,C3125,738
11,CGA429,738
17,C985,738
18,CGA310,738
18,CGA382,738
12,CGA494,738
11,C12265,738
14,C404,738
15,Cl11778,738
12,CGA594,738
18,C3134,738
12,CGA311,738
16,CGA45,738
14,C3043,738
13,CGA368,738
15,CGA364,738
17,C2208,738
11,CGA453,738
18,CGA501,738
12,C3121,738
12,Calparcri,738
19,Triowe,738
18,Trijoh,738
14,Trimel,738
12,Trihoe,738
14,Tribit,738
12,Trijac,738
11,Tricri,738
11,Triwie,738
18,Triqua,738
18,Kinboe,738
18,Kinfis,738
11,Kinxen,738
18,Chaafr,738
11,Chacha,738
18,Chacaly,738
17,Chazey,738
17,Chadil,738
12,Chasen,738
18,Chanam,738
18,Braset,738
11,Bramel,738
18,Bratha,738
12,Bradra,738
18,Bratra,738
17,Bragut,738
18,Braven,738
12,Brapum,738
18,Bradam,738
11,B3088,739
16,BGA709,739
19,BGA309,739
12,B11696,739
18,B11609,739
18,B985,739
12,B199,739
18,B11604,739
12,BGA89,739
16,BGAA2,739
18,BGA584,739
11,BGA304,739
18,BGAB1,739
18,PGA445,739
14,Rhaspe,739
18,Rhamar,739
17,Rhatem,739
18,FGA379,739
12,F3016,739
18,F1476,739
12,Furcep,739
14,Furpol,739
11,F2241,739
16,Furang,739
18,FGA490,739
13,FGA456,739
11,FGA516,739
15,F12278,739
14,Furant,739
17,FGA331,739
17,FGA465,739
18,FGA99,739
17,FGA15,739
12,FGA581,739
15,FGA104,739
12,FGA489,739
12,FGA174,739
18,FurbGB,739
10,CGA312,739
12,CGA642,739
15,CGA763,739
11,C601,739
17,CGA236,739
12,Calboe,739
18,C3125,739
17,CGA429,739
18,C985,739
18,CGA310,739
18,CGA382,739
12,CGA494,739
14,C12265,739
11,C404,739
17,Cl11778,739
17,CGA594,739
18,C3134,739
18,CGA311,739
12,CGA45,739
18,C3043,739
12,CGA368,739
19,CGA364,739
18,C2208,739
17,CGA453,739
10,CGA501,739
18,C3121,739
18,Calparcri,739
18,Triowe,739
12,Trijoh,739
17,Trimel,739
11,Trihoe,739
18,Tribit,739
15,Trijac,739
18,Tricri,739
17,Triwie,739
14,Triqua,739
18,Kinboe,739
12,Kinfis,739
11,Kinxen,739
18,Chaafr,739
18,Chacha,739
12,Chacaly,739
18,Chazey,739
17,Chadil,739
18,Chasen,739
17,Chanam,739
14,Braset,739
12,Bramel,739
18,Bratha,739
18,Bradra,739
11,Bratra,739
18,Bragut,739
11,Braven,739
17,Brapum,739
18,Bradam,739
12,B3088,740
11,BGA709,740
12,BGA309,740
18,B11696,740
12,B11609,740
12,B985,740
14,B199,740
12,B11604,740
12,BGA89,740
18,BGAA2,740
17,BGA584,740
14,BGA304,740
18,BGAB1,740
18,PGA445,740
10,Rhaspe,740
12,Rhamar,740
17,Rhatem,740
13,FGA379,740
18,F3016,740
17,F1476,740
15,Furcep,740
11,Furpol,740
12,F2241,740
17,Furang,740
14,FGA490,740
18,FGA456,740
12,FGA516,740
18,F12278,740
18,Furant,740
18,FGA331,740
18,FGA465,740
11,FGA99,740
18,FGA15,740
17,FGA581,740
14,FGA104,740
18,FGA489,740
18,FGA174,740
12,FurbGB,740
11,CGA312,740
17,CGA642,740
17,CGA763,740
18,C601,740
14,CGA236,740
15,Calboe,740
18,C3125,740
11,CGA429,740
10,C985,740
16,CGA310,740
12,CGA382,740
18,CGA494,740
11,C12265,740
19,C404,740
18,Cl11778,740
12,CGA594,740
18,C3134,740
11,CGA311,740
18,CGA45,740
15,C3043,740
16,CGA368,740
18,CGA364,740
14,C2208,740
11,CGA453,740
18,CGA501,740
18,C3121,740
12,Calparcri,740
12,Triowe,740
15,Trijoh,740
12,Trimel,740
18,Trihoe,740
18,Tribit,740
17,Trijac,740
18,Tricri,740
18,Triwie,740
18,Triqua,740
18,Kinboe,740
11,Kinfis,740
18,Kinxen,740
11,Chaafr,740
18,Chacha,740
17,Chacaly,740
18,Chazey,740
12,Chadil,740
17,Chasen,740
16,Chanam,740
17,Braset,740
17,Bramel,740
12,Bratha,740
19,Bradra,740
18,Bratra,740
18,Bragut,740
17,Braven,740
17,Brapum,740
18,Bradam,740
17,B3088,741
12,BGA709,741
13,BGA309,741
12,B11696,741
18,B11609,741
12,B985,741
18,B199,741
17,B11604,741
17,BGA89,741
18,BGAA2,741
17,BGA584,741
18,BGA304,741
18,BGAB1,741
14,PGA445,741
18,Rhaspe,741
15,Rhamar,741
15,Rhatem,741
17,FGA379,741
10,F3016,741
14,F1476,741
12,Furcep,741
17,Furpol,741
14,F2241,741
18,Furang,741
11,FGA490,741
18,FGA456,741
19,FGA516,741
12,F12278,741
18,Furant,741
18,FGA331,741
18,FGA465,741
17,FGA99,741
18,FGA15,741
11,FGA581,741
12,FGA104,741
12,FGA489,741
11,FGA174,741
12,FurbGB,741
12,CGA312,741
18,CGA642,741
17,CGA763,741
11,C601,741
18,CGA236,741
11,Calboe,741
14,C3125,741
18,CGA429,741
18,C985,741
16,CGA310,741
12,CGA382,741
11,CGA494,741
18,C12265,741
18,C404,741
18,Cl11778,741
15,CGA594,741
17,C3134,741
11,CGA311,741
17,CGA45,741
15,C3043,741
18,CGA368,741
17,CGA364,741
16,C2208,741
12,CGA453,741
12,CGA501,741
18,C3121,741
11,Calparcri,741
18,Triowe,741
18,Trijoh,741
18,Trimel,741
18,Trihoe,741
17,Tribit,741
16,Trijac,741
18,Tricri,741
12,Triwie,741
12,Triqua,741
18,Kinboe,741
18,Kinfis,741
18,Kinxen,741
19,Chaafr,741
12,Chacha,741
18,Chacaly,741
10,Chazey,741
18,Chadil,741
14,Chasen,741
11,Chanam,741
11,Braset,741
14,Bramel,741
12,Bratha,741
18,Bradra,741
18,Bratra,741
17,Bragut,741
18,Braven,741
17,Brapum,741
12,Bradam,741
18,B3088,742
11,BGA709,742
12,BGA309,742
11,B11696,742
12,B11609,742
17,B985,742
17,B199,742
17,B11604,742
11,BGA89,742
15,BGAA2,742
18,BGA584,742
18,BGA304,742
17,BGAB1,742
19,PGA445,742
13,Rhaspe,742
18,Rhamar,742
18,Rhatem,742
10,FGA379,742
18,F3016,742
14,F1476,742
17,Furcep,742
18,Furpol,742
14,F2241,742
17,Furang,742
18,FGA490,742
12,FGA456,742
18,FGA516,742
16,F12278,742
12,Furant,742
18,FGA331,742
11,FGA465,742
18,FGA99,742
14,FGA15,742
11,FGA581,742
12,FGA104,742
18,FGA489,742
17,FGA174,742
11,FurbGB,742
18,CGA312,742
11,CGA642,742
12,CGA763,742
17,C601,742
17,CGA236,742
17,Calboe,742
12,C3125,742
14,CGA429,742
18,C985,742
18,CGA310,742
18,CGA382,742
17,CGA494,742
11,C12265,742
14,C404,742
17,Cl11778,742
12,CGA594,742
10,C3134,742
16,CGA311,742
18,CGA45,742
18,C3043,742
18,CGA368,742
18,CGA364,742
11,C2208,742
18,CGA453,742
18,CGA501,742
18,C3121,742
15,Calparcri,742
18,Triowe,742
18,Trijoh,742
12,Trimel,742
12,Trihoe,742
17,Tribit,742
15,Trijac,742
16,Tricri,742
17,Triwie,742
18,Triqua,742
12,Kinboe,742
12,Kinfis,742
15,Kinxen,742
12,Chaafr,742
12,Chacha,742
19,Chacaly,742
12,Chazey,742
18,Chadil,742
18,Chasen,742
12,Chanam,742
18,Braset,742
18,Bramel,742
18,Bratha,742
14,Bradra,742
11,Bratra,742
18,Bragut,742
18,Braven,742
18,Brapum,742
12,Bradam,742
17,B3088,743
18,BGA709,743
11,BGA309,743
12,B11696,743
12,B11609,743
19,B985,743
17,B199,743
18,B11604,743
17,BGA89,743
14,BGAA2,743
17,BGA584,743
12,BGA304,743
17,BGAB1,743
14,PGA445,743
18,Rhaspe,743
12,Rhamar,743
18,Rhatem,743
18,FGA379,743
10,F3016,743
16,F1476,743
16,Furcep,743
14,Furpol,743
11,F2241,743
11,Furang,743
14,FGA490,743
12,FGA456,743
18,FGA516,743
17,F12278,743
11,Furant,743
15,FGA331,743
13,FGA465,743
18,FGA99,743
18,FGA15,743
12,FGA581,743
18,FGA104,743
18,FGA489,743
18,FGA174,743
17,FurbGB,743
18,CGA312,743
12,CGA642,743
18,CGA763,743
18,C601,743
15,CGA236,743
12,Calboe,743
14,C3125,743
11,CGA429,743
15,C985,743
18,CGA310,743
12,CGA382,743
10,CGA494,743
18,C12265,743
16,C404,743
18,Cl11778,743
18,CGA594,743
11,C3134,743
12,CGA311,743
19,CGA45,743
11,C3043,743
17,CGA368,743
12,CGA364,743
18,C2208,743
17,CGA453,743
17,CGA501,743
17,C3121,743
12,Calparcri,743
11,Triowe,743
18,Trijoh,743
14,Trimel,743
17,Trihoe,743
18,Tribit,743
12,Trijac,743
18,Tricri,743
18,Triwie,743
18,Triqua,743
18,Kinboe,743
12,Kinfis,743
17,Kinxen,743
12,Chaafr,743
18,Chacha,743
18,Chacaly,743
12,Chazey,743
11,Chadil,743
11,Chasen,743
18,Chanam,743
18,Braset,743
12,Bramel,743
17,Bratha,743
18,Bradra,743
15,Bratra,743
18,Bragut,743
18,Braven,743
18,Brapum,743
18,Bradam,743
11,B3088,744
12,BGA709,744
18,BGA309,744
18,B11696,744
18,B11609,744
15,B985,744
17,B199,744
18,B11604,744
18,BGA89,744
18,BGAA2,744
18,BGA584,744
12,BGA304,744
18,BGAB1,744
12,PGA445,744
18,Rhaspe,744
12,Rhamar,744
17,Rhatem,744
18,FGA379,744
17,F3016,744
18,F1476,744
11,Furcep,744
12,Furpol,744
17,F2241,744
14,Furang,744
18,FGA490,744
17,FGA456,744
18,FGA516,744
18,F12278,744
18,Furant,744
10,FGA331,744
14,FGA465,744
18,FGA99,744
11,FGA15,744
18,FGA581,744
12,FGA104,744
11,FGA489,744
18,FGA174,744
12,FurbGB,744
18,CGA312,744
18,CGA642,744
19,CGA763,744
11,C601,744
18,CGA236,744
14,Calboe,744
17,C3125,744
18,CGA429,744
18,C985,744
18,CGA310,744
12,CGA382,744
11,CGA494,744
18,C12265,744
17,C404,744
15,Cl11778,744
12,CGA594,744
12,C3134,744
18,CGA311,744
11,CGA45,744
17,C3043,744
18,CGA368,744
18,CGA364,744
17,C2208,744
11,CGA453,744
18,CGA501,744
14,C3121,744
15,Calparcri,744
10,Triowe,744
17,Trijoh,744
16,Trimel,744
17,Trihoe,744
16,Tribit,744
16,Trijac,744
12,Tricri,744
11,Triwie,744
12,Triqua,744
18,Kinboe,744
13,Kinfis,744
18,Kinxen,744
11,Chaafr,744
12,Chacha,744
14,Chacaly,744
14,Chazey,744
12,Chadil,744
18,Chasen,744
18,Chanam,744
15,Braset,744
17,Bramel,744
17,Bratha,744
18,Bradra,744
12,Bratra,744
12,Bragut,744
12,Braven,744
17,Brapum,744
19,Bradam,744
11,B3088,745
18,BGA709,745
11,BGA309,745
12,B11696,745
18,B11609,745
11,B985,745
12,B199,745
18,B11604,745
17,BGA89,745
17,BGAA2,745
17,BGA584,745
12,BGA304,745
18,BGAB1,745
18,PGA445,745
17,Rhaspe,745
18,Rhamar,745
18,Rhatem,745
12,FGA379,745
11,F3016,745
19,F1476,745
18,Furcep,745
16,Furpol,745
14,F2241,745
16,Furang,745
18,FGA490,745
11,FGA456,745
18,FGA516,745
12,F12278,745
12,Furant,745
18,FGA331,745
18,FGA465,745
18,FGA99,745
18,FGA15,745
18,FGA581,745
18,FGA104,745
12,FGA489,745
17,FGA174,745
11,FurbGB,745
11,CGA312,745
14,CGA642,745
12,CGA763,745
18,C601,745
18,CGA236,745
18,Calboe,745
18,C3125,745
10,CGA429,745
15,C985,745
11,CGA310,745
18,CGA382,745
18,CGA494,745
18,C12265,745
12,C404,745
18,Cl11778,745
17,CGA594,745
11,C3134,745
19,CGA311,745
17,CGA45,745
14,C3043,745
12,CGA368,745
12,CGA364,745
12,C2208,745
15,CGA453,745
12,CGA501,745
10,C3121,745
12,Calparcri,745
18,Triowe,745
14,Trijoh,745
18,Trimel,745
18,Trihoe,745
17,Tribit,745
12,Trijac,745
18,Tricri,745
16,Triwie,745
18,Triqua,745
17,Kinboe,745
17,Kinfis,745
15,Kinxen,745
15,Chaafr,745
18,Chacha,745
12,Chacaly,745
17,Chazey,745
18,Chadil,745
17,Chasen,745
18,Chanam,745
12,Braset,745
13,Bramel,745
14,Bratha,745
17,Bradra,745
11,Bratra,745
17,Bragut,745
18,Braven,745
14,Brapum,745
18,Bradam,745
17,B3088,746
18,BGA709,746
17,BGA309,746
12,B11696,746
11,B11609,746
15,B985,746
19,B199,746
17,B11604,746
16,BGA89,746
12,BGAA2,746
17,BGA584,746
17,BGA304,746
17,BGAB1,746
18,PGA445,746
12,Rhaspe,746
11,Rhamar,746
18,Rhatem,746
18,FGA379,746
12,F3016,746
18,F1476,746
12,Furcep,746
17,Furpol,746
15,F2241,746
18,Furang,746
18,FGA490,746
18,FGA456,746
12,FGA516,746
18,F12278,746
11,Furant,746
12,FGA331,746
18,FGA465,746
18,FGA99,746
11,FGA15,746
12,FGA581,746
15,FGA104,746
12,FGA489,746
18,FGA174,746
10,FurbGB,746
12,CGA312,746
14,CGA642,746
18,CGA763,746
16,C601,746
14,CGA236,746
17,Calboe,746
18,C3125,746
12,CGA429,746
18,C985,746
18,CGA310,746
18,CGA382,746
11,CGA494,746
12,C12265,746
18,C404,746
18,Cl11778,746
11,CGA594,746
11,C3134,746
18,CGA311,746
11,CGA45,746
11,C3043,746
18,CGA368,746
18,CGA364,746
11,C2208,746
17,CGA453,746
14,CGA501,746
15,C3121,746
18,Calparcri,746
18,Triowe,746
12,Trijoh,746
18,Trimel,746
12,Trihoe,746
18,Tribit,746
19,Trijac,746
16,Tricri,746
18,Triwie,746
17,Triqua,746
13,Kinboe,746
18,Kinfis,746
18,Kinxen,746
17,Chaafr,746
14,Chacha,746
18,Chacaly,746
17,Chazey,746
18,Chadil,746
17,Chasen,746
18,Chanam,746
10,Braset,746
12,Bramel,746
14,Bratha,746
18,Bradra,746
17,Bratra,746
14,Bragut,746
12,Braven,746
12,Brapum,746
18,Bradam,746
12,B3088,747
17,BGA709,747
18,BGA309,747
18,B11696,747
12,B11609,747
14,B985,747
12,B199,747
15,B11604,747
12,BGA89,747
17,BGAA2,747
17,BGA584,747
18,BGA304,747
17,BGAB1,747
18,PGA445,747
12,Rhaspe,747
18,Rhamar,747
12,Rhatem,747
12,FGA379,747
18,F3016,747
16,F1476,747
13,Furcep,747
11,Furpol,747
18,F2241,747
18,Furang,747
16,FGA490,747
18,FGA456,747
12,FGA516,747
11,F12278,747
17,Furant,747
14,FGA331,747
11,FGA465,747
17,FGA99,747
18,FGA15,747
14,FGA581,747
14,FGA104,747
10,FGA489,747
15,FGA174,747
11,FurbGB,747
19,CGA312,747
12,CGA642,747
18,CGA763,747
12,C601,747
17,CGA236,747
17,Calboe,747
11,C3125,747
18,CGA429,747
17,C985,747
18,CGA310,747
18,CGA382,747
18,CGA494,747
18,C12265,747
18,C404,747
19,Cl11778,747
18,CGA594,747
18,C3134,747
18,CGA311,747
14,CGA45,747
12,C3043,747
15,CGA368,747
18,CGA364,747
18,C2208,747
18,CGA453,747
11,CGA501,747
18,C3121,747
18,Calparcri,747
18,Triowe,747
11,Trijoh,747
12,Trimel,747
18,Trihoe,747
17,Tribit,747
18,Trijac,747
17,Tricri,747
11,Triwie,747
18,Triqua,747
17,Kinboe,747
18,Kinfis,747
12,Kinxen,747
18,Chaafr,747
12,Chacha,747
16,Chacaly,747
18,Chazey,747
12,Chadil,747
12,Chasen,747
17,Chanam,747
11,Braset,747
17,Bramel,747
18,Bratha,747
10,Bradra,747
11,Bratra,747
15,Bragut,747
18,Braven,747
12,Brapum,747
14,Bradam,747
12,B3088,748
17,BGA709,748
17,BGA309,748
18,B11696,748
11,B11609,748
17,B985,748
12,B199,748
17,B11604,748
14,BGA89,748
12,BGAA2,748
19,BGA584,748
17,BGA304,748
18,BGAB1,748
11,PGA445,748
18,Rhaspe,748
18,Rhamar,748
14,Rhatem,748
18,FGA379,748
10,F3016,748
18,F1476,748
17,Furcep,748
11,Furpol,748
12,F2241,748
15,Furang,748
18,FGA490,748
18,FGA456,748
12,FGA516,748
18,F12278,748
18,Furant,748
18,FGA331,748
18,FGA465,748
18,FGA99,748
16,FGA15,748
17,FGA581,748
11,FGA104,748
18,FGA489,748
17,FGA174,748
12,FurbGB,748
12,CGA312,748
18,CGA642,748
18,CGA763,748
18,C601,748
12,CGA236,748
18,Calboe,748
12,C3125,748
15,CGA429,748
18,C985,748
17,CGA310,748
11,CGA382,748
13,CGA494,748
10,C12265,748
12,C404,748
11,Cl11778,748
18,CGA594,748
18,C3134,748
14,CGA311,748
14,CGA45,748
12,C3043,748
17,CGA368,748
12,CGA364,748
18,C2208,748
12,CGA453,748
17,CGA501,748
12,C3121,748
18,Calparcri,748
18,Triowe,748
18,Trijoh,748
18,Trimel,748
18,Trihoe,748
16,Tribit,748
17,Trijac,748
19,Tricri,748
18,Triwie,748
16,Triqua,748
17,Kinboe,748
17,Kinfis,748
18,Kinxen,748
11,Chaafr,748
15,Chacha,748
18,Chacaly,748
18,Chazey,748
14,Chadil,748
11,Chasen,748
12,Chanam,748
14,Braset,748
18,Bramel,748
11,Bratha,748
18,Bradra,748
18,Bratra,748
12,Bragut,748
15,Braven,748
12,Brapum,748
11,Bradam,748
11,B3088,749
18,BGA709,749
15,BGA309,749
18,B11696,749
11,B11609,749
15,B985,749
12,B199,749
19,B11604,749
12,BGA89,749
18,BGAA2,749
15,BGA584,749
18,BGA304,749
12,BGAB1,749
11,PGA445,749
18,Rhaspe,749
18,Rhamar,749
17,Rhatem,749
14,FGA379,749
12,F3016,749
11,F1476,749
16,Furcep,749
18,Furpol,749
18,F2241,749
12,Furang,749
12,FGA490,749
17,FGA456,749
12,FGA516,749
12,F12278,749
10,Furant,749
17,FGA331,749
16,FGA465,749
13,FGA99,749
18,FGA15,749
12,FGA581,749
17,FGA104,749
18,FGA489,749
11,FGA174,749
18,FurbGB,749
14,CGA312,749
11,CGA642,749
18,CGA763,749
12,C601,749
14,CGA236,749
17,Calboe,749
11,C3125,749
17,CGA429,749
11,C985,749
16,CGA310,749
17,CGA382,749
18,CGA494,749
18,C12265,749
12,C404,749
18,Cl11778,749
18,CGA594,749
18,C3134,749
17,CGA311,749
18,CGA45,749
11,C3043,749
14,CGA368,749
18,CGA364,749
18,C2208,749
17,CGA453,749
18,CGA501,749
14,C3121,749
12,Calparcri,749
18,Triowe,749
10,Trijoh,749
12,Trimel,749
18,Trihoe,749
18,Tribit,749
17,Trijac,749
17,Tricri,749
17,Triwie,749
18,Triqua,749
18,Kinboe,749
12,Kinfis,749
17,Kinxen,749
19,Chaafr,749
11,Chacha,749
18,Chacaly,749
12,Chazey,749
18,Chadil,749
18,Chasen,749
15,Chanam,749
18,Braset,749
18,Bramel,749
18,Bratha,749
18,Bradra,749
18,Bratra,749
14,Bragut,749
12,Braven,749
17,Brapum,749
12,Bradam,749
18,B3088,750
12,BGA709,750
11,BGA309,750
11,B11696,750
12,B11609,750
15,B985,750
18,B199,750
18,B11604,750
18,BGA89,750
11,BGAA2,750
14,BGA584,750
12,BGA304,750
17,BGAB1,750
11,PGA445,750
16,Rhaspe,750
18,Rhamar,750
12,Rhatem,750
15,FGA379,750
17,F3016,750
12,F1476,750
12,Furcep,750
18,Furpol,750
18,F2241,750
17,Furang,750
17,FGA490,750
10,FGA456,750
15,FGA516,750
12,F12278,750
18,Furant,750
18,FGA331,750
10,FGA465,750
14,FGA99,750
18,FGA15,750
18,FGA581,750
18,FGA104,750
17,FGA489,750
16,FGA174,750
18,FurbGB,750
19,CGA312,750
12,CGA642,750
17,CGA763,750
18,C601,750
18,CGA236,750
12,Calboe,750
14,C3125,750
18,CGA429,750
14,C985,750
18,CGA310,750
18,CGA382,750
17,CGA494,750
18,C12265,750
14,C404,750
18,Cl11778,750
18,CGA594,750
12,C3134,750
17,CGA311,750
17,CGA45,750
18,C3043,750
11,CGA368,750
12,CGA364,750
11,C2208,750
12,CGA453,750
15,CGA501,750
18,C3121,750
12,Calparcri,750
11,Triowe,750
11,Trijoh,750
12,Trimel,750
11,Trihoe,750
18,Tribit,750
17,Trijac,750
18,Tricri,750
17,Triwie,750
17,Triqua,750
14,Kinboe,750
18,Kinfis,750
18,Kinxen,750
17,Chaafr,750
18,Chacha,750
18,Chacaly,750
11,Chazey,750
18,Chadil,750
19,Chasen,750
18,Chanam,750
17,Braset,750
12,Bramel,750
12,Bratha,750
18,Bradra,750
16,Bratra,750
18,Bragut,750
18,Braven,750
13,Brapum,750
12,Bradam,750
18,B3088,751
17,BGA709,751
18,BGA309,751
12,B11696,751
19,B11609,751
14,B985,751
18,B199,751
18,B11604,751
18,BGA89,751
17,BGAA2,751
17,BGA584,751
12,BGA304,751
17,BGAB1,751
18,PGA445,751
18,Rhaspe,751
18,Rhamar,751
18,Rhatem,751
12,FGA379,751
17,F3016,751
18,F1476,751
18,Furcep,751
18,Furpol,751
12,F2241,751
14,Furang,751
17,FGA490,751
17,FGA456,751
18,FGA516,751
11,F12278,751
13,Furant,751
